business_id,name,address,city,state,postal_code,date,score
1-26348,Church Of The Apostles,3585 NORTHSIDE PKWY,ATLANTA,GA,30327,2014/12/30,91
1-26348,Church Of The Apostles,3585 NORTHSIDE PKWY,ATLANTA,GA,30327,2014/03/10,96
FSP-060-001674,Churchs Chicken,3561 MARTIN LUTHER KING DR,ATLANTA,GA,30331,2014/08/18,90
FSP-060-001674,Churchs Chicken,3561 MARTIN LUTHER KING DR,ATLANTA,GA,30331,2014/02/10,93
1-29952,Churchs Chicken,860 BANKHEAD HWY,ATLANTA,GA,30318,2014/01/21,83
FSP-060-002226,Churchs Chicken,1796 DELOW DR,ATLANTA,GA,30311,2014/09/22,93
FSP-060-002226,Churchs Chicken,1796 DELOW DR,ATLANTA,GA,30311,2014/03/19,93
FSP-060-000399,Churchs Chicken,5148 OLD NATIONAL HWY,ATLANTA,GA,30349,2014/07/30,88
FSP-060-000399,Churchs Chicken,5148 OLD NATIONAL HWY,ATLANTA,GA,30349,2014/01/22,99
FSP-060-000399,Churchs Chicken,5148 OLD NATIONAL HWY,ATLANTA,GA,30349,2014/01/13,77
1-30120,Churchs Chicken  168,1405 MORELAND AVE,ATLANTA,GA,30316,2014/07/01,92
1-30120,Churchs Chicken  168,1405 MORELAND AVE,ATLANTA,GA,30316,2014/01/23,96
FSP-060-001228,Churchs Chicken 10743,3271 CAMP CREEK PKWY,EAST POINT,GA,30344,2014/08/27,86
FSP-060-001228,Churchs Chicken 10743,3271 CAMP CREEK PKWY,EAST POINT,GA,30344,2014/02/21,83
1-29953,Churchs Chicken 727,3667 CAMPBELLTON RD,ATLANTA,GA,30331,2014/10/13,93
1-29953,Churchs Chicken 727,3667 CAMPBELLTON RD,ATLANTA,GA,30331,2014/04/28,91
1-29967,Churchs Chicken 818,911 CLEVELAND AVE,EAST  POINT,GA,30344,2014/11/19,91
1-29967,Churchs Chicken 818,911 CLEVELAND AVE,EAST  POINT,GA,30344,2014/04/03,90
1-29967,Churchs Chicken 818,911 CLEVELAND AVE,EAST  POINT,GA,30344,2014/01/22,94
1-29968,Churchs Chicken 87,200 CLEVELAND AVE,ATLANTA,GA,30315,2014/01/03,96
FSP-060-000900,Churchs Chicken Restaurant,629 CASCADE AVE,ATLANTA,GA,30310,2014/10/20,92
FSP-060-000900,Churchs Chicken Restaurant,629 CASCADE AVE,ATLANTA,GA,30310,2014/04/11,95
1-798,Churchill Grounds,660 PEACHTREE ST,ATLANTA,GA,30365,2014/09/24,90
1-22471,Churchill Grounds Jazz Bar,660 PEACHTREE ST STE B,ATLANTA,GA,30306,2014/09/24,91
1-22471,Churchill Grounds Jazz Bar,660 PEACHTREE ST STE B,ATLANTA,GA,30306,2014/01/17,98
FSP-060-002464,Churchills British Pub,3223 CAINS HILL PL,ATLANTA,GA,30305,2014/08/21,93
FSP-060-000717,Cibo e Beve,4969 ROSWELL RD STE 245,ATLANTA,GA,30342,2014/02/20,92
1-32154,CiCis Pizza,10516 ALPHARETTA HWY,ROSWELL,GA,30076,2014/10/31,92
1-32154,CiCis Pizza,10516 ALPHARETTA HWY,ROSWELL,GA,30076,2014/10/20,72
FSP-060-002205,Cigaros,3220 BUTNER RD STE 210,ATLANTA,GA,30331,2014/11/13,95
FSP-060-002205,Cigaros,3220 BUTNER RD STE 210,ATLANTA,GA,30331,2014/05/28,95
1-801,Cinco De Mayo,1332 BOULEVARD SE,ATLANTA,GA,30315,2014/07/31,91
1-801,Cinco De Mayo,1332 BOULEVARD SE,ATLANTA,GA,30315,2014/01/03,90
FSP-060-001068,Ciroc,1 PHILIPS DR,ATLANTA,GA,30303,2014/04/09,96
FSP-060-000302,Ciroc,1 PHILIPS DR,ATLANTA,GA,30303,2014/04/09,100
FSP-060-000218,Ciroc Bar,1 PHILIPS DR,ATLANTA,GA,30303,2014/04/09,100
FSP-060-000980,Citizens Lanes LLC,5100 GOODSON CONNECTOR RD,UNION CITY,GA,30291,2014/10/02,82
FSP-060-000980,Citizens Lanes LLC,5100 GOODSON CONNECTOR RD,UNION CITY,GA,30291,2014/04/30,96
FSP-060-000980,Citizens Lanes LLC,5100 GOODSON CONNECTOR RD,UNION CITY,GA,30291,2014/04/23,70
2-31743,City Garden,557 NORTH CENTRAL AVE,HAPEVILLE,GA,30354,2014/03/11,71
1-813,City Of East Point Jail Kitchen,2727 EAST POINT ST,EAST POINT,GA,30344,2014/08/25,98
1-813,City Of East Point Jail Kitchen,2727 EAST POINT ST,EAST POINT,GA,30344,2014/08/15,88
FSP-060-001703,City View Room,275 BAKER ST FL 4,ATLANTA,GA,30313,2014/09/19,92
FSP-060-002382,CJs Hotdogs,832 VIRGINIA AVE STE A,HAPEVILLE,GA,30354,2014/06/25,98
1-26073,Clark Atlanta UniversityJazzmans Cafe,260 JAMES P. BRAWLEY DR,ATLANTA,GA,30314,2014/03/26,92
1-26073,Clark Atlanta UniversityJazzmans Cafe,260 JAMES P. BRAWLEY DR,ATLANTA,GA,30314,2014/02/27,91
1-820,Clays Sports Cafe,6518 ROSWELL RD,ATLANTA,GA,30328,2014/01/14,93
FSP-060-001324,Cleveland Ave Cafe and Grill,30 CLEVELAND AVE STE A,ATLANTA,GA,30315,2014/12/15,93
FSP-060-001324,Cleveland Ave Cafe and Grill,30 CLEVELAND AVE STE A,ATLANTA,GA,30315,2014/01/16,87
1-23284,Cleveland Avenue Elementary School,2672 OLD HAPEVILLE RD,ATLANTA,GA,30315,2014/10/07,91
1-23284,Cleveland Avenue Elementary School,2672 OLD HAPEVILLE RD,ATLANTA,GA,30315,2014/03/07,96
1-31031,Cliftons American West Indian Cuisine,426 WEST BROAD ST,FAIRBURN,GA,30213,2014/05/15,91
1-32350,Cliftondale Elementary School,3340 WEST STUBBS RD,COLLEGE PARK,GA,30349,2014/10/09,100
1-32350,Cliftondale Elementary School,3340 WEST STUBBS RD,COLLEGE PARK,GA,30349,2014/03/14,100
1-31486,Club Commissary Kitchen,ONE PHILIPS DR,ATLANTA,GA,30303,2014/04/09,100
FSP-060-002071,Club E Cafe,3707 MAIN ST STE A,COLLEGE PARK,GA,30337,2014/06/16,90
FSP-060-000777,Club Silhouette,1905 PIEDMONT AVE NE,ATLANTA,GA,30324,2014/04/02,95
1-15708,Club Wax,4375 COMMERCE DR STE B,ATLANTA,GA,30336,2014/10/16,98
1-15708,Club Wax,4375 COMMERCE DR STE B,ATLANTA,GA,30336,2014/08/27,91
1-15708,Club Wax,4375 COMMERCE DR STE B,ATLANTA,GA,30336,2014/07/17,81
1-15708,Club Wax,4375 COMMERCE DR STE B,ATLANTA,GA,30336,2014/04/25,85
1-32489,Cocina Sofia Inc,10390 ALPHARETTA ST STE 120,ROSWELL,GA,30076,2014/04/15,92
1-25319,Cogburn Woods Elementary,13058 COGBURN,ALPHARETTA,GA,30004,2014/08/25,100
1-25319,Cogburn Woods Elementary,13058 COGBURN,ALPHARETTA,GA,30004,2014/02/26,100
1-28395,Cold Stone Creamery,9700 MEDLOCK BRIDGE 172,DULUTH,GA,30097,2014/10/28,100
1-28395,Cold Stone Creamery,9700 MEDLOCK BRIDGE 172,DULUTH,GA,30097,2014/01/03,100
FSP-060-002206,Coldbrews Sports Bar & Grill,880 HOLCOMB BRIDGE ROAD STE 100 B,ROSWELL,GA,30076,2014/01/08,96
FSP-060-002805,College Park Elementary School,2075 PRINCETON AVE,ATLANTA,GA,30349,2014/09/18,100
FSP-060-000660,College Park Healthcare Center,1765 TEMPLE AVE,ATLANTA,GA,30337,2014/07/11,96
FSP-060-000472,Come Home Eatery,3580 CASCADE RD,ATLANTA,GA,30331,2014/08/27,97
FSP-060-000472,Come Home Eatery,3580 CASCADE RD,ATLANTA,GA,30331,2014/02/21,96
1-21519,Comfort Inn,5793 ROSWELL RD NE,ATLANTA,GA,30328,2014/12/12,100
1-21519,Comfort Inn,5793 ROSWELL RD NE,ATLANTA,GA,30328,2014/07/28,100
1-21519,Comfort Inn,5793 ROSWELL RD NE,ATLANTA,GA,30328,2014/02/06,95
2-31659,Comfort Inn,795 POLLARD BLVD,ATLANTA,GA,30315,2014/05/27,99
1-26838,Comfort Inn,5455 WINDWARD PKWY,ALPHARETTA,GA,30004,2014/12/15,94
1-26838,Comfort Inn,5455 WINDWARD PKWY,ALPHARETTA,GA,30004,2014/04/03,94
1-22564,Comfort Suites,3000 MANSELL RD,ALPHARETTA,GA,30022,2014/12/09,98
1-22564,Comfort Suites,3000 MANSELL RD,ALPHARETTA,GA,30022,2014/03/31,100
1-31961,Comfort Suites Perimeter Center,6110 PEACHTREE DUMWOODY RD,ATLANTA,GA,30328,2014/12/19,95
FSP-060-000217,Commons Court Taco Bell,350 FERST DR NW FL 1,ATLANTA,GA,30332,2014/02/25,100
1-21456,Community Grill,42 JOHNSON RD NW,ATLANTA,GA,30318,2014/08/11,91
1-21456,Community Grill,42 JOHNSON RD NW,ATLANTA,GA,30318,2014/01/03,100
2-31481,Community Grounds Cafe,1297 JONESBORO,ATLANTA,GA,30315,2014/02/06,91
1-32138,Concession Bridge 6 Building 2,230 SPRING ST,ATLANTA,GA,30303,2014/01/10,100
FSP-060-000219,Concession Commissary Kitchen,1 PHILIPS DR,ATLANTA,GA,30303,2014/04/09,99
1-32139,Concession On 6 Building 2,250 SPRING ST,ATLANTA,GA,30303,2014/01/10,99
FSP-060-001024,Condesa Coffee,480 JOHN WESLEY DOBBS STE 100,ATLANTA,GA,30312,2014/08/25,83
FSP-060-001024,Condesa Coffee,480 JOHN WESLEY DOBBS STE 100,ATLANTA,GA,30312,2014/01/21,83
1-864,Conley Hills Elementary School,2580 DELOWE DR,EAST POINT,GA,30344,2014/09/11,98
1-864,Conley Hills Elementary School,2580 DELOWE DR,EAST POINT,GA,30344,2014/02/24,99
1-23416,Connally Elementary School,1654 S ALVARADO TER SW,ATLANTA,GA,30311,2014/09/17,100
1-23416,Connally Elementary School,1654 S ALVARADO TER SW,ATLANTA,GA,30311,2014/03/10,100
1-23380,Continental Colony Elementary School,3181 HOGAN RD SW,ATLANTA,GA,30312,2014/09/16,97
1-23380,Continental Colony Elementary School,3181 HOGAN RD SW,ATLANTA,GA,30312,2014/02/28,91
FSP-060-001577,Cook Hall,3377 PEACHTREE RD NE,ATLANTA,GA,30326,2014/08/20,97
FSP-060-001577,Cook Hall,3377 PEACHTREE RD NE,ATLANTA,GA,30326,2014/02/17,96
FSP-060-002496,Cook Out,403 MORELAND AVE,ATLANTA,GA,30316,2014/09/02,94
(1-2887),Cool Southern Cravings 104,755 HANK AARON DR,ATLANTA,GA,30315,2014/06/04,99
1-872,Copelands Deli,5455 MERIDIAN MARK RD STE 150,ATLANTA,GA,30342,2014/08/20,95
1-32586,Coretta Scott King YWLA,1190 NORTHWEST DR,ATLANTA,GA,30318,2014/11/14,100
1-32586,Coretta Scott King YWLA,1190 NORTHWEST DR,ATLANTA,GA,30318,2014/02/27,100
1-29050,Corner Bakery Cafe,3393 PEACHTREE RD NE,ATLANTA,GA,30326,2014/06/24,94
1-29050,Corner Bakery Cafe,3393 PEACHTREE RD NE,ATLANTA,GA,30326,2014/02/18,100
1-28939,Corner Bakery Cafe,3368 PEACHTREE RD NE,ATLANTA,GA,30326,2014/02/19,91
1-462,Corner Cafe,3070 PIEDMONT RD,ATLANTA,GA,30305,2014/02/19,90
1-32476,Corner Cafe,13560 MORRIS RD STE 1160,ALPHARETTA,GA,30004,2014/01/06,100
1-876,Corner Cafe,6810 SHANNON PKWY,UNION CITY,GA,30291,2014/05/08,93
1-32647,Cosmic Deli,5560 WINDWARD PKWY STE 101,ALPHARETTA,GA,30004,2014/02/06,100
1-13444,Cosmopolitan Restaurant And Bar,45 13TH ST,ATLANTA,GA,30309,2014/10/15,99
FSP-060-002614,Country Boy Cooking,301 FULTON INDUSTRIAL CIR,ATLANTA,GA,30336,2014/07/11,88
FSP-060-002614,Country Boy Cooking,301 FULTON INDUSTRIAL CIR,ATLANTA,GA,30336,2014/06/25,61
1-30101,Country Cooking,1127 MORELAND AVE,ATLANTA,GA,30316,2014/12/08,95
1-30101,Country Cooking,1127 MORELAND AVE,ATLANTA,GA,30316,2014/10/28,78
1-29514,Country Gardens Assisted Living,7175 LESTER RD,UNION CITY,GA,30291,2014/12/23,89
1-29514,Country Gardens Assisted Living,7175 LESTER RD,UNION CITY,GA,30291,2014/10/08,96
1-29514,Country Gardens Assisted Living,7175 LESTER RD,UNION CITY,GA,30291,2014/06/25,93
1-27904,Country Gourmet Inc,3525 PIEDMONT RD,ATLANTA,GA,30305,2014/07/03,86
1-27904,Country Gourmet Inc,3525 PIEDMONT RD,ATLANTA,GA,30305,2014/01/27,94
1-31155,Country Inn & Suites,7815 SENOIA RD,FAIRBURN,GA,30213,2014/12/15,98
1-31155,Country Inn & Suites,7815 SENOIA RD,FAIRBURN,GA,30213,2014/02/18,100
1-865,Country Inn & Suites  Continental Breakfast,759 POLLARD BLVD SW,ATLANTA,GA,30315,2014/05/27,95
1-31210,Courtyard Atlanta Airport West,3400 CAMP CREEK POINT DR,EAST  POINT,GA,30344,2014/07/11,92
1-891,Courtyard By Marriott,1132 TECHWOOD DR,ATLANTA,GA,30318,2014/05/06,93
FSP-060-000487,Courtyard by Marriott,3399 INTERNATIONAL BLVD,HAPEVILLE,GA,30354,2014/07/02,96
FSP-060-000141,Courtyard by Marriott Extended Food,1132 TECHWOOD DR,ATLANTA,GA,30318,2014/05/06,99
1-23886,Courtyard Cafeteria At Atlanta Medical Center,303 PARKWAY DR NE,ATLANTA,GA,30312,2014/05/27,92
1-14644,Covenant Community,623 SPRING ST NW,ATLANTA,GA,30308,2014/05/08,100
1-898,Cowtippers,1595 PIEDMONT RD,ATLANTA,GA,30324,2014/08/07,90
FSP-060-002185,Cozumel The Mexican Cantina Bar,5058 OLD NATIONAL HWY,ATLANTA,GA,30349,2014/10/27,90
FSP-060-002185,Cozumel The Mexican Cantina Bar,5058 OLD NATIONAL HWY,ATLANTA,GA,30349,2014/04/14,99
FSP-060-002184,Cozumel The Mexican Cantina Kitchen,5058 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2014/10/30,96
FSP-060-002184,Cozumel The Mexican Cantina Kitchen,5058 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2014/10/27,72
FSP-060-002184,Cozumel The Mexican Cantina Kitchen,5058 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2014/04/14,97
1-30473,Cozy Corner Cafe II,6190 POWERS FERRY RD,SANDY SPRINGS,GA,30339,2014/01/22,92
1-901,Crabapple Crossing Elementary,12765 BIRMINGHAM HWY,ALPHARETTA,GA,30202,2014/09/03,100
1-901,Crabapple Crossing Elementary,12765 BIRMINGHAM HWY,ALPHARETTA,GA,30202,2014/02/25,100
1-902,Crabapple Middle School,10700 CRABAPPLE RD,ROSWELL,GA,30075,2014/08/28,100
1-902,Crabapple Middle School,10700 CRABAPPLE RD,ROSWELL,GA,30075,2014/03/05,100
1-902,Crabapple Middle School,10700 CRABAPPLE RD,ROSWELL,GA,30075,2014/02/20,100
1-28617,Crabapple Tavern,12350 ARNOLD MILL STE 6,ALPHARETTA,GA,30004,2014/03/18,96
FSP-060-001432,Cracker Barrel,7995 SENOIA RD,FAIRBURN,GA,30213,2014/10/22,90
FSP-060-001432,Cracker Barrel,7995 SENOIA RD,FAIRBURN,GA,30213,2014/02/06,90
1-29822,Cracker Barrel Old County Store Inc 611,5580 WINDWARD PKWY,ALPHARETTA,GA,30004,2014/03/13,98
FSP-060-000105,Craft Kitchen & Brew,550 WEST CROSSVILLE RD,ROSWELL,GA,30075,2014/03/10,95
1-30878,Crawford Long Middle School,3200 LATONA DR,ATLANTA,GA,30354,2014/09/29,97
1-30878,Crawford Long Middle School,3200 LATONA DR,ATLANTA,GA,30354,2014/03/07,91
1-30878,Crawford Long Middle School,3200 LATONA DR,ATLANTA,GA,30354,2014/02/18,99
FSP-060-002118,Create,50 UPPER ALABAMA ST,ATLANTA,GA,30303,2014/02/19,80
FSP-060-002781,Creekside High School,7405 HERNDON RD,FAIRBURN,GA,30213,2014/10/09,99
1-909,Creekside High School,7405 HERNDON RD,FAIRBURN,GA,30213,2014/03/12,99
1-18638,Creekview Elementary,3995 WEBB BRIDGE,ALPHARETTA,GA,30005,2014/08/26,100
1-18638,Creekview Elementary,3995 WEBB BRIDGE,ALPHARETTA,GA,30005,2014/01/13,100
FSP-060-002043,Crepe Suzette,3833 ROSWELL RD NE STE 109,ATLANTA,GA,30309,2014/06/13,91
1-915,Crossroads Ministries,420 COURTLAND ST,ATLANTA,GA,30308,2014/07/29,88
1-32745,Crowne Plaza Atlanta Airport  Benton Restaurant,1325 VIRGINIA AVE,ATLANTA,GA,30344,2014/07/01,96
1-32746,Crowne Plaza Atlanta Airport  Lobby Bar,1325 VIRGINIA AVE,ATLANTA,GA,30344,2014/07/01,96
FSP-060-002661,Crowne Plaza Atlanta Midtown Banquet Kitchen,590 W. PEACHTREE ST NW,ATLANTA,GA,30308,2014/12/02,86
FSP-060-002662,Crowne Plaza Atlanta Midtown Lobby BarLounge,590 W. PEACHTREE ST NW,ATLANTA,GA,30308,2014/12/02,94
FSP-060-002659,Crowne Plaza Atlanta Midtown Main Kitchen,590 W. PEACHTREE ST NW,ATLANTA,GA,30308,2014/12/02,89
1-28552,Crucial Restaurant & Lounge,2517 DONALD LEE HOLLOWELL PKWY,ATLANTA,GA,30318,2014/04/03,100
FSP-060-001378,Cruzado,366 5TH ST NE,ATLANTA,GA,30308,2014/04/11,94
1-31694,CSX REDI Conductor Training Facility,1460 MARIETTA BLVD NW,ATLANTA,GA,30318,2014/06/16,100
1-925,D & D BarBQue,1975 SYLVAN RD,ATLANTA,GA,30310,2014/08/20,98
1-925,D & D BarBQue,1975 SYLVAN RD,ATLANTA,GA,30310,2014/02/21,99
1-925,D & D BarBQue,1975 SYLVAN RD,ATLANTA,GA,30310,2014/01/17,79
1-31101,D C Wings & BBQ,"3083-F MARTIN LUTHER KING, JR., DR",ATLANTA,GA,30311,2014/07/10,80
1-31101,D C Wings & BBQ,"3083-F MARTIN LUTHER KING, JR., DR",ATLANTA,GA,30311,2014/01/14,89
FSP-060-002181,DCafe,1540 RALPH DAVID ABERNATHY,ATLANTA,GA,30310,2014/05/07,96
FSP-060-001280,Da Houze Salon & Smoothie,4641 FLAT SHOALS RD STE C,UNION CITY,GA,30291,2014/02/14,95
1-930,Daddy Dz,261 MARTIN LUTHER KING JR. DR,ATLANTA,GA,30312,2014/08/27,88
1-930,Daddy Dz,261 MARTIN LUTHER KING JR. DR,ATLANTA,GA,30312,2014/02/24,94
1-930,Daddy Dz,261 MARTIN LUTHER KING JR. DR,ATLANTA,GA,30312,2014/02/17,68
FSP-060-000311,DaiquiriCoffeeL13,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/12/14,100
FSP-060-000311,DaiquiriCoffeeL13,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/06/30,100
FSP-060-000311,DaiquiriCoffeeL13,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/04/15,100
FSP-060-000311,DaiquiriCoffeeL13,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/03/27,100
1-938,Dairy Queen,1260 ALPHARETTA ST,ROSWELL,GA,30075,2014/07/28,96
1-26134,Dairy Queen,6627 ROOSEVELT HWY,UNION CITY,GA,30291,2014/05/22,89
FSP-060-002515,Dairy Queen,1519 NORMAN BERRY DR,ATLANTA,GA,30344,2014/08/19,92
FSP-060-002515,Dairy Queen,1519 NORMAN BERRY DR,ATLANTA,GA,30344,2014/08/14,75
1-31213,Dairy Queen,231 PEACHTREE ST,ATLANTA,GA,30303,2014/06/16,85
1-31098,Dairy Queen,9125 ROOSEVELT HWY,PALMETTO,GA,30268,2014/07/29,92
1-31098,Dairy Queen,9125 ROOSEVELT HWY,PALMETTO,GA,30268,2014/01/23,98
1-31098,Dairy Queen,9125 ROOSEVELT HWY,PALMETTO,GA,30268,2014/01/14,75
1-13027,Dairy Queen,50 UPPER ALABAMA ST STE 140,ATLANTA,GA,30303,2014/06/09,95
1-28852,Dairy Queen,410 NORTH AVE NE,ATLANTA,GA,30308,2014/05/22,89
1-31976,Dairy Queen Of Alpharetta,211 SOUTH MAIN ST,ALPHARETTA,GA,30004,2014/01/21,98
1-29283,Dairy Queen Of College Park,2201 ROOSEVELT HWY,COLLEGE PARK,GA,30337,2014/08/18,95
1-29283,Dairy Queen Of College Park,2201 ROOSEVELT HWY,COLLEGE PARK,GA,30337,2014/01/21,95
1-23359,Daniel H Stanton Elementary School,970 MARTIN ST SE,ATLANTA,GA,30315,2014/10/31,100
1-23359,Daniel H Stanton Elementary School,970 MARTIN ST SE,ATLANTA,GA,30315,2014/03/21,100
1-31820,Dantannas CNN Center,ONE CNN CTR STE 265,ATLANTA,GA,30303,2014/01/08,97
1-32675,DaquiriCoffee L31,1 GEORGIA DOME DR NW,ATLANTA,GA,30313,2014/07/15,100
1-32675,DaquiriCoffee L31,1 GEORGIA DOME DR NW,ATLANTA,GA,30313,2014/06/30,100
1-32675,DaquiriCoffee L31,1 GEORGIA DOME DR NW,ATLANTA,GA,30313,2014/03/27,100
1-32671,DaquiriCoffeeL05,1 GEORGIA DOME DR NW,ATLANTA,GA,30313,2014/12/14,100
1-32671,DaquiriCoffeeL05,1 GEORGIA DOME DR NW,ATLANTA,GA,30313,2014/07/15,100
1-32671,DaquiriCoffeeL05,1 GEORGIA DOME DR NW,ATLANTA,GA,30313,2014/03/27,100
1-32677,DaquiriCoffeeL19,1 GEORGIA DOME DR NW,ATLANTA,GA,30313,2014/07/15,99
1-32235,Daquiris Coffee 327,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/07/15,99
1-32307,Daquiris Coffee Club North,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/12/14,100
1-32311,Daquiris Coffee Club South,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/12/14,100
2-31613,Daquiris Coffee L13,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/04/16,100
1-32255,Daquiris Coffee L37,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/07/15,100
1-32255,Daquiris Coffee L37,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/06/29,100
1-32236,DaquirisCoffee 343,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/07/15,100
1-32236,DaquirisCoffee 343,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/06/30,100
1-32236,DaquirisCoffee 343,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/04/15,100
1-32236,DaquirisCoffee 343,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/03/27,100
1-32252,DaquirisCoffee L45,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/12/21,100
1-32252,DaquirisCoffee L45,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/07/15,100
1-32252,DaquirisCoffee L45,1 GEORGIA DOME DR,ATLANTA,GA,30313,2014/03/27,100
FSP-060-000476,DaVincis Pizzeria Of Midtown,1270 WEST PEACHTREE ST,ATLANTA,GA,30309,2014/08/12,87
FSP-060-000476,DaVincis Pizzeria Of Midtown,1270 WEST PEACHTREE ST,ATLANTA,GA,30309,2014/02/18,88
FSP-060-000251,Davios Northern Italian Steakhouse,3500 PEACHTREE RD NE STE 100,ATLANTA,GA,30326,2014/05/16,97
FSP-060-000251,Davios Northern Italian Steakhouse,3500 PEACHTREE RD NE STE 100,ATLANTA,GA,30326,2014/05/12,68
1-31994,DBA Barbecue,1190 N HIGHLAND AVE NE STE B,ATLANTA,GA,30306,2014/02/21,90
2-31796,Deadwood Saloon,66 12TH ST,ATLANTA,GA,30309,2014/10/17,88
1-32337,Dean Rusk YMCA Headstart Academy,433 PEEPLES ST SW,ATLANTA,GA,30310,2014/10/28,93
1-32337,Dean Rusk YMCA Headstart Academy,433 PEEPLES ST SW,ATLANTA,GA,30310,2014/04/02,93
FSP-060-002517,Debbies Delights,2801 EAST POINT ST,EAST POINT,GA,30344,2014/08/15,90
1-30283,Dee Thai Restaurant,10945 STATE BRIDGE RD,ALPHARETTA,GA,30022,2014/02/25,91
1-25705,Deerwood Academy,3070 FAIRBURN SW,ATLANTA,GA,30331,2014/10/01,98
1-25705,Deerwood Academy,3070 FAIRBURN SW,ATLANTA,GA,30331,2014/03/11,99
FSP-060-002326,Deja Vu Sports Bar & Lounge Kitchen,2997 CAMPBELLTON RD,ATLANTA,GA,30311,2014/08/19,90
FSP-060-002326,Deja Vu Sports Bar & Lounge Kitchen,2997 CAMPBELLTON RD,ATLANTA,GA,30311,2014/08/14,71
FSP-060-001479,Del Friscos Grille Of Atlanta Level 1 Basement,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/12/15,91
FSP-060-001479,Del Friscos Grille Of Atlanta Level 1 Basement,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/06/13,88
FSP-060-001480,Del Friscos Grille Of Atlanta Level 2 Bar,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/12/16,100
FSP-060-001481,Del Friscos Grille Of Atlanta Level 3 2nd Floor,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/12/16,97
FSP-060-001481,Del Friscos Grille Of Atlanta Level 3 2nd Floor,3376 PEACHTREE RD,ATLANTA,GA,30326,2014/05/07,100
1-32024,Deli & Seafood,5084 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2014/08/25,91
1-32024,Deli & Seafood,5084 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2014/08/18,78
1-32024,Deli & Seafood,5084 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2014/02/25,91
1-32024,Deli & Seafood,5084 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2014/02/14,71
FSP-060-000631,Deli  North Ave,120 NORTH AVE,ATLANTA,GA,30313,2014/02/25,100
1-31815,Deli By Design,250 SPRING ST FL 7TH,ATLANTA,GA,30303,2014/07/10,99
1-31815,Deli By Design,250 SPRING ST FL 7TH,ATLANTA,GA,30303,2014/01/13,100
1-969,Deli Market Cafe,4403 NORTHSIDE PKWY SUITE 170,ATLANTA,GA,30327,2014/03/17,96
1-31011,Deli USA,3334 COLVILLE AVE,HAPEVILLE,GA,30354,2014/01/16,76
FSP-060-000459,Delias Chicken Sausage Stand,489 MORELAND AVE SE,ATLANTA,GA,30316,2014/10/06,97
FSP-060-000459,Delias Chicken Sausage Stand,489 MORELAND AVE SE,ATLANTA,GA,30316,2014/01/16,99
FSP-060-002349,Delightful Eatz Restaurant Bar & Grill,421 EDGEWOOD AVE,ATLANTA,GA,30312,2014/06/23,96
FSP-060-002349,Delightful Eatz Restaurant Bar & Grill,421 EDGEWOOD AVE,ATLANTA,GA,30312,2014/03/19,91
FSP-060-002349,Delightful Eatz Restaurant Bar & Grill,421 EDGEWOOD AVE,ATLANTA,GA,30312,2014/02/14,96
1-31710,Delta Administration Center,1030 DELTA BLVD,ATLANTA,GA,30354,2014/07/28,91
FSP-060-002524,Delta Flight Museum,1060 DELTA BLVD,ATLANTA,GA,30354,2014/10/13,100
(1-29),Delta Sky 360 Lounge Kitchen,755 HANK AARON DR SE,ATLANTA,GA,30303,2014/06/04,93
1-25966,Desi Spice Indian Cuisine,931 MONROE DR,ATLANTA,GA,30308,2014/04/24,84
1-25966,Desi Spice Indian Cuisine,931 MONROE DR,ATLANTA,GA,30308,2014/04/10,66
1-981,Diamond Hall Conference Center,5495 OLD NATIONAL HWY,COLLEGE PARK,GA,30349,2014/06/13,95
FSP-060-000815,Diamonds of Atlanta,1271 MARIETTA BLVD,ATLANTA,GA,30318,2014/06/12,93
FSP-060-000815,Diamonds of Atlanta,1271 MARIETTA BLVD,ATLANTA,GA,30318,2014/01/02,99
