"sid","id","position","created_at","created_meta","updated_at","updated_meta","meta","business_id","name","date","score","human_address","latitude","longitude","machine_address","needs_recoding"
"4010","DA22126A-4C33-465D-877F-D8103C460172","4010","1434023281","897482","1434023281","897482",NA,"FSP-060-001890","Terminal West Station Side","2014-03-13T00:00:00","100","{""address"":""887 WEST MARIETTA ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30318""}",33.78188908,-84.41652663,NA,"FALSE"
"4011","CC453F08-1758-419B-8EEA-D653D67D1961","4011","1434023281","897482","1434023281","897482",NA,"FSP-060-001891","Terminal West Upstair bar","2014-03-13T00:00:00","100","{""address"":""887 WEST MARIETTA ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30318""}",33.78188908,-84.41652663,NA,"FALSE"
"4012","62B099EB-9CCA-4FFA-BA78-5C2E032443D7","4012","1434023281","897482","1434023281","897482",NA,"2-31405","Thai Heaven","2014-10-13T00:00:00","96","{""address"":""1155 VIRGINIA AVE"",""city"":""HAPEVILLE"",""state"":""GA"",""zip"":""30354""}",33.659014078,-84.428133051,NA,"FALSE"
"4013","90A1BA87-E247-4F44-ADEB-074768C8147D","4013","1434023281","897482","1434023281","897482",NA,"2-31405","Thai Heaven","2014-10-07T00:00:00","79","{""address"":""1155 VIRGINIA AVE"",""city"":""HAPEVILLE"",""state"":""GA"",""zip"":""30354""}",33.659014078,-84.428133051,NA,"FALSE"
"4014","9741B80D-83E6-45A6-B2E3-4B6EC54256DE","4014","1434023281","897482","1434023281","897482",NA,"1-31177","Thai Restaurant Sandy Springs","2014-06-19T00:00:00","82","{""address"":""5975 ROSWELL ST STE 233D"",""city"":""SANDY SPRINGS"",""state"":""GA"",""zip"":""30328""}",33.9312708790001,-84.374589795,NA,"FALSE"
"4015","79C85C73-C331-42C2-99CD-F574FABF1BF9","4015","1434023281","897482","1434023281","897482",NA,"1-18094","Thai Thai Take Out And Delivery","2014-03-21T00:00:00","96","{""address"":""11525 HAYNES BRIDGE RD"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30004""}",34.061934158,-84.290349998,NA,"FALSE"
"4016","897945BF-A1A4-4DB2-855C-863A4401208D","4016","1434023281","897482","1434023281","897482",NA,"1-18094","Thai Thai Take Out And Delivery","2014-03-04T00:00:00","96","{""address"":""11525 HAYNES BRIDGE RD"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30004""}",34.061934158,-84.290349998,NA,"FALSE"
"4017","229C21FC-EC3F-40B1-87D0-2BCE5EA59E4E","4017","1434023281","897482","1434023281","897482",NA,"FSP-060-000731","The Atlanta Eagle","2014-05-27T00:00:00","99","{""address"":""306 PONCE DE LEON AVE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30308""}",33.7725682720001,-84.377358267,NA,"FALSE"
"4018","DABC548B-786C-4CC3-8A2A-5A3D4D7E10D7","4018","1434023281","897482","1434023281","897482",NA,"FSP-060-002251","The Atlanta Water Ice Company","2014-03-04T00:00:00","96","{""address"":""50 LOWER ALABAMA ST SW STE 132"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.752217597,-84.389416852,NA,"FALSE"
"4019","07100591-6B47-4D14-94E5-9CFF690E0336","4019","1434023281","897482","1434023281","897482",NA,"1-29336","The Atlantic Grill","2014-01-08T00:00:00","100","{""address"":""264 19TH ST STE 2120"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30363""}",33.793365576,-84.396594551,NA,"FALSE"
"4020","967FFBB4-C785-4F41-AD43-6D19D2AE4733","4020","1434023281","897482","1434023281","897482",NA,"FSP-060-002373","The BBQ Suite Bar","2014-05-05T00:00:00","100","{""address"":""191 RALPH DAVID ABERNATHY BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.7368579060001,-84.394180429,NA,"FALSE"
"4021","8CECC206-120E-414B-BFE0-0706AFEA7D84","4021","1434023281","897482","1434023281","897482",NA,"FSP-060-002373","The BBQ Suite Bar","2014-02-28T00:00:00","100","{""address"":""191 RALPH DAVID ABERNATHY BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.7368579060001,-84.394180429,NA,"FALSE"
"4022","11D1D366-A1E1-4972-8A25-822B182716ED","4022","1434023281","897482","1434023281","897482",NA,"FSP-060-002371","The BBQ Suite Kitchen","2014-09-17T00:00:00","87","{""address"":""191 RALPH DAVID ABERNATHY BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.7368579060001,-84.394180429,NA,"FALSE"
"4023","40AD8399-71D5-49AD-BF0B-979755ADC98F","4023","1434023281","897482","1434023281","897482",NA,"FSP-060-002371","The BBQ Suite Kitchen","2014-05-05T00:00:00","97","{""address"":""191 RALPH DAVID ABERNATHY BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30312""}",33.7368579060001,-84.394180429,NA,"FALSE"
"4024","3400B641-1674-47EC-85E1-95EEA19AF45C","4024","1434023281","897482","1434023281","897482",NA,"FSP-060-001216","The Big Apple Inn  Atlanta","2014-02-14T00:00:00","94","{""address"":""1542 RALPH DAVID ABERNATHY BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30310""}",33.7434654100001,-84.4379845509999,NA,"FALSE"
"4025","A75212DF-226E-4227-9B56-62D74B0AA6DD","4025","1434023281","897482","1434023281","897482",NA,"FSP-060-000226","The Big Ketch","2014-04-21T00:00:00","97","{""address"":""3279 ROSWELL RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.8444150190001,-84.3796749489999,NA,"FALSE"
"4026","5914F1C3-2706-41B3-8732-0169C1D7167F","4026","1434023281","897482","1434023281","897482",NA,"FSP-060-000226","The Big Ketch","2014-04-14T00:00:00","76","{""address"":""3279 ROSWELL RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.8444150190001,-84.3796749489999,NA,"FALSE"
"4027","0E7726A5-AEE7-426A-8DAE-49330E6CA4D2","4027","1434023281","897482","1434023281","897482",NA,"FSP-060-001279","The Bistro","2014-12-09T00:00:00","95","{""address"":""12655 DEERFIELD PKWY"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30004""}",34.0895729320001,-84.269147656,NA,"FALSE"
"4028","71D231F3-45A5-4DE2-994A-1C4A44213A21","4028","1434023281","897482","1434023281","897482",NA,"FSP-060-001279","The Bistro","2014-02-06T00:00:00","95","{""address"":""12655 DEERFIELD PKWY"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30004""}",34.0895729320001,-84.269147656,NA,"FALSE"
"4029","99ECE055-4CFC-47AB-9327-E537EADBCA60","4029","1434023281","897482","1434023281","897482",NA,"FSP-060-000467","The Bistro","2014-08-18T00:00:00","96","{""address"":""3332 PEACHTREE RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.847085185,-84.3699237439999,NA,"FALSE"
"4030","DC5B89B5-5A65-4FC3-A4C9-0525A45FC306","4030","1434023281","897482","1434023281","897482",NA,"FSP-060-000467","The Bistro","2014-05-23T00:00:00","84","{""address"":""3332 PEACHTREE RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.847085185,-84.3699237439999,NA,"FALSE"
"4031","E480F35F-5898-4C0B-AB07-02DDE3831544","4031","1434023281","897482","1434023281","897482",NA,"FSP-060-000468","The Bistro Kitchen","2014-08-18T00:00:00","91","{""address"":""3332 PEACHTREE RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.847085185,-84.3699237439999,NA,"FALSE"
"4032","A1B69900-B538-4E08-B169-C7A97FD96E91","4032","1434023281","897482","1434023281","897482",NA,"FSP-060-000468","The Bistro Kitchen","2014-05-15T00:00:00","84","{""address"":""3332 PEACHTREE RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.847085185,-84.3699237439999,NA,"FALSE"
"4033","3CD69D2B-83F9-401F-8483-3F58806FAA1B","4033","1434023281","897482","1434023281","897482",NA,"1-29544","The Blue Flame Lounge","2014-07-01T00:00:00","93","{""address"":""1097 HARWELL RD NW"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30318""}",33.7852007380001,-84.491579354,NA,"FALSE"
"4034","F281AAC5-7BFF-4E7B-8A23-B50736FFB904","4034","1434023281","897482","1434023281","897482",NA,"FSP-060-001665","The BQE Restaurant & Lounge","2014-01-23T00:00:00","99","{""address"":""262 EDGEWOOD AVE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.7544175290001,-84.379140847,NA,"FALSE"
"4035","10DD400F-F545-4891-8E3D-381DC5CFB8C2","4035","1434023281","897482","1434023281","897482",NA,"FSP-060-001665","The BQE Restaurant & Lounge","2014-01-16T00:00:00","77","{""address"":""262 EDGEWOOD AVE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.7544175290001,-84.379140847,NA,"FALSE"
"4036","BD739EFE-0C00-4251-98C7-1176EEB6AC2E","4036","1434023281","897482","1434023281","897482",NA,"FSP-060-000438","The Brickery Grill & Bar","2014-01-14T00:00:00","95","{""address"":""6125 ROSWELL RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30328""}",33.922321121,-84.37913739,NA,"FALSE"
"4037","563C6CF7-AD83-443C-8CE3-696995CCB135","4037","1434023281","897482","1434023281","897482",NA,"2-31662","The Buckhead Theatre Main Bar","2014-12-15T00:00:00","93","{""address"":""3110 ROSWELL"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.836932119,-84.381376694,NA,"FALSE"
"4038","5B9FA4AA-EF33-4B5E-94DD-5CD589DFFA21","4038","1434023281","897482","1434023281","897482",NA,"2-31662","The Buckhead Theatre Main Bar","2014-04-07T00:00:00","96","{""address"":""3110 ROSWELL"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.836932119,-84.381376694,NA,"FALSE"
"4039","EF6C5F6F-1BD5-45E7-BC36-57F8B4F82FFA","4039","1434023281","897482","1434023281","897482",NA,"2-31661","The Buckhead Theatre Upstairs Bar","2014-12-15T00:00:00","95","{""address"":""3110 ROSWELL"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.836932119,-84.381376694,NA,"FALSE"
"4040","2682743F-D71A-401B-AEC8-6E0ACC8DBE93","4040","1434023281","897482","1434023281","897482",NA,"2-31661","The Buckhead Theatre Upstairs Bar","2014-04-07T00:00:00","96","{""address"":""3110 ROSWELL"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.836932119,-84.381376694,NA,"FALSE"
"4041","3DB22EF1-9EAE-4AE7-8514-4F263DBFD1B0","4041","1434023281","897482","1434023281","897482",NA,"(1-2992)","The Cafe At The Corner","2014-03-10T00:00:00","94","{""address"":""636 SOUTH CENTRAL AVE"",""city"":""HAPEVILLE"",""state"":""GA"",""zip"":""30354""}",33.658533854,-84.409019514,NA,"FALSE"
"4042","F91A52AA-4953-4B54-85D9-458F51A649BE","4042","1434023281","897482","1434023281","897482",NA,"1-31447","The Chattahoochie Bar","2014-07-08T00:00:00","96","{""address"":""6345 POWERS FERRY RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30339""}",33.9055657910001,-84.429783632,NA,"FALSE"
"4043","7B805159-11ED-4114-ACB2-D62860C96A41","4043","1434023281","897482","1434023281","897482",NA,"1-31497","The Chattahoochie Grill","2014-07-08T00:00:00","83","{""address"":""6345 POWERS FERRY RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30339""}",33.9055657910001,-84.429783632,NA,"FALSE"
"4044","18B32012-9616-421F-98A6-DC6AF8BE8D30","4044","1434023281","897482","1434023281","897482",NA,"FSP-060-002516","The Cheesecake Factory","2014-07-30T00:00:00","94","{""address"":""3393 PEACHTREE RD NE STE 3076"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30326""}",33.8489426630001,-84.3646681869999,NA,"FALSE"
"4045","F3E4DBA6-B2E1-45BE-907D-E148A29D0D37","4045","1434023281","897482","1434023281","897482",NA,"(1-2999)","The Club At Chops","2014-03-11T00:00:00","100","{""address"":""68 WEST PACES FERRY RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.8402852360001,-84.382026013,NA,"FALSE"
"4046","1A6EB010-630C-4F72-B7F6-F877105DB0ED","4046","1434023281","897482","1434023281","897482",NA,"1-31168","The Coffee Snobs","2014-03-07T00:00:00","92","{""address"":""315 FERST DR"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30332""}",33.7983701960001,-84.390927016,NA,"FALSE"
"4047","8192BBB5-E01A-4145-A1B3-D9D70DB1F234","4047","1434023281","897482","1434023281","897482",NA,"FSP-060-000920","The Cohen Home","2014-03-07T00:00:00","91","{""address"":""10485 JONES BRIDGE RD"",""city"":""ALPHARETTA"",""state"":""GA"",""zip"":""30022""}",34.037091033,-84.234338609,NA,"FALSE"
"4048","F32F04D0-8CC8-4120-BE42-2DE6404396D1","4048","1434023281","897482","1434023281","897482",NA,"FSP-060-000725","The Corner Grille","2014-12-31T00:00:00","96","{""address"":""3823 MAIN ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30337""}",33.650952992,-84.4497434579999,NA,"FALSE"
"4049","21A7408F-C769-455C-8AD3-0F7F15BF8E42","4049","1434023281","897482","1434023281","897482",NA,"FSP-060-000725","The Corner Grille","2014-08-07T00:00:00","88","{""address"":""3823 MAIN ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30337""}",33.650952992,-84.4497434579999,NA,"FALSE"
"4050","8973E724-6B18-4CED-8CE4-691F4BA454B9","4050","1434023281","897482","1434023281","897482",NA,"(1-3008)","The Courtyard","2014-01-08T00:00:00","92","{""address"":""6250 PEACHTREE DUNWOODY RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30328""}",33.925272926,-84.3515515129999,NA,"FALSE"
"4051","0B25128C-D7A3-4A3D-8596-3403177F8B09","4051","1434023281","897482","1434023281","897482",NA,"FSP-060-000014","The Daiquiri Factory","2014-09-10T00:00:00","90","{""address"":""889 WEST PEACHTREE ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30309""}",33.779079817,-84.387237931,NA,"FALSE"
"4052","AC5FE034-44A7-480F-97CE-84D2F17643D5","4052","1434023281","897482","1434023281","897482",NA,"FSP-060-000014","The Daiquiri Factory","2014-09-04T00:00:00","72","{""address"":""889 WEST PEACHTREE ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30309""}",33.779079817,-84.387237931,NA,"FALSE"
"4053","E2066A66-19DB-47A7-AA88-F83FA95FBD94","4053","1434023281","897482","1434023281","897482",NA,"FSP-060-000014","The Daiquiri Factory","2014-01-28T00:00:00","87","{""address"":""889 WEST PEACHTREE ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30309""}",33.779079817,-84.387237931,NA,"FALSE"
"4054","FB451D8C-A92F-4EBD-B306-A488E3E68DB7","4054","1434023281","897482","1434023281","897482",NA,"(1-3017)","The Epstein School","2014-10-02T00:00:00","96","{""address"":""335 COLEWOOD WAY NW"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30328""}",33.9281274690001,-84.398692765,NA,"FALSE"
"4055","65BB252C-451A-4868-BBCE-E9CF7650DBCC","4055","1434023281","897482","1434023281","897482",NA,"(1-3017)","The Epstein School","2014-01-21T00:00:00","92","{""address"":""335 COLEWOOD WAY NW"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30328""}",33.9281274690001,-84.398692765,NA,"FALSE"
"4056","6F1F419D-8A91-4B5E-99C7-6531C4FC4B67","4056","1434023281","897482","1434023281","897482",NA,"FSP-060-000491","The Family Dog","2014-01-21T00:00:00","97","{""address"":""1402 NORTH HIGHLAND AVE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30306""}",33.792535011,-84.352356056,NA,"FALSE"
"4057","C5F1E52D-EDC8-44DD-8AE0-1DD95D4F2F04","4057","1434023281","897482","1434023281","897482",NA,"FSP-060-001709","The Farmhouse at Serenbe","2014-04-08T00:00:00","90","{""address"":""10950 HUTCHESON FERRY RD"",""city"":""PALMETTO"",""state"":""GA"",""zip"":""30268""}",33.5296430670001,-84.74102993,NA,"FALSE"
"4058","1A8062EC-843A-4C53-A769-DFF5348CAC38","4058","1434023281","897482","1434023281","897482",NA,"1-25814","The Feed Store","2014-09-09T00:00:00","91","{""address"":""3841 MAIN ST"",""city"":""COLLEGE PARK"",""state"":""GA"",""zip"":""30337""}",33.6505531510001,-84.449773417,NA,"FALSE"
"4059","722E74AD-3073-452F-A8B1-046F53294011","4059","1434023281","897482","1434023281","897482",NA,"1-25814","The Feed Store","2014-02-14T00:00:00","91","{""address"":""3841 MAIN ST"",""city"":""COLLEGE PARK"",""state"":""GA"",""zip"":""30337""}",33.6505531510001,-84.449773417,NA,"FALSE"
"4060","E424CFA5-7F44-4723-9D4F-C032DF48955B","4060","1434023281","897482","1434023281","897482",NA,"1-25814","The Feed Store","2014-02-05T00:00:00","77","{""address"":""3841 MAIN ST"",""city"":""COLLEGE PARK"",""state"":""GA"",""zip"":""30337""}",33.6505531510001,-84.449773417,NA,"FALSE"
"4061","3F1192C3-CD2F-41D4-AC21-92F4138DEF8B","4061","1434023281","897482","1434023281","897482",NA,"FSP-060-002562","The Filipino Food Truck","2014-10-17T00:00:00","91","{""address"":""6845 HIGHWAY 92"",""city"":""WOODSTOCK"",""state"":""GA"",""zip"":""30189""}",34.08762747,-84.574193351,NA,"FALSE"
"4062","4829660C-11CC-459B-8492-0B86F2C8E326","4062","1434023281","897482","1434023281","897482",NA,"FSP-060-002562","The Filipino Food Truck","2014-07-17T00:00:00","59","{""address"":""6845 HIGHWAY 92"",""city"":""WOODSTOCK"",""state"":""GA"",""zip"":""30189""}",34.08762747,-84.574193351,NA,"FALSE"
"4063","B2C7656A-ADC3-48B1-A842-A199A7EBAC29","4063","1434023281","897482","1434023281","897482",NA,"FSP-060-000598","The Filling Station","2014-09-16T00:00:00","97","{""address"":""6325 PEACHTREE DUNWOODY RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30328""}",33.9282405880001,-84.35194848,NA,"FALSE"
"4064","66C7AEC0-D4CC-450E-9581-159AED0D0075","4064","1434023281","897482","1434023281","897482",NA,"1-30142","The Flying Biscuit Cafe","2014-12-30T00:00:00","100","{""address"":""3515 NORTHSIDE PKWY STE 12"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30327""}",33.8514166740001,-84.4304693999999,NA,"FALSE"
"4065","F65C7233-8FA0-4A3C-9863-DDEB95244E73","4065","1434023281","897482","1434023281","897482",NA,"1-30142","The Flying Biscuit Cafe","2014-06-24T00:00:00","95","{""address"":""3515 NORTHSIDE PKWY STE 12"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30327""}",33.8514166740001,-84.4304693999999,NA,"FALSE"
"4066","22D38413-7119-45B1-9948-2DE5104C4387","4066","1434023281","897482","1434023281","897482",NA,"1-30142","The Flying Biscuit Cafe","2014-06-12T00:00:00","70","{""address"":""3515 NORTHSIDE PKWY STE 12"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30327""}",33.8514166740001,-84.4304693999999,NA,"FALSE"
"4067","4389B45E-1E43-4073-8B8C-3D16230FC822","4067","1434023281","897482","1434023281","897482",NA,"1-30705","The Flying Biscuit Cafe","2014-08-18T00:00:00","93","{""address"":""3280 PEACHTREE NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.844327245,-84.370466746,NA,"FALSE"
"4068","4B98F5D4-B846-41E4-A564-979C70715DB9","4068","1434023281","897482","1434023281","897482",NA,"1-30705","The Flying Biscuit Cafe","2014-02-28T00:00:00","92","{""address"":""3280 PEACHTREE NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30305""}",33.844327245,-84.370466746,NA,"FALSE"
"4069","84434F6B-AA3C-4921-AFE2-1C469F8BBDBA","4069","1434023281","897482","1434023281","897482",NA,"(2-31765)","The Flying Biscuit Cafe","2014-10-22T00:00:00","98","{""address"":""10779 ALPHARETTA HWY STE 210"",""city"":""ROSWELL"",""state"":""GA"",""zip"":""30076""}",34.0427283870001,-84.3412806809999,NA,"FALSE"
"4070","650B2123-5252-4CFE-B3CE-295A37B12B06","4070","1434023281","897482","1434023281","897482",NA,"(2-31765)","The Flying Biscuit Cafe","2014-10-21T00:00:00","71","{""address"":""10779 ALPHARETTA HWY STE 210"",""city"":""ROSWELL"",""state"":""GA"",""zip"":""30076""}",34.0427283870001,-84.3412806809999,NA,"FALSE"
"4071","9BEC3E04-3925-4DA8-AE2F-162929C33F48","4071","1434023281","897482","1434023281","897482",NA,"FSP-060-001452","The Fry Guy","2014-07-21T00:00:00","98","{""address"":""2715 PEACHTREE SQ NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30360""}",33.9248538370001,-84.275622153,NA,"FALSE"
"4072","EC377FCC-DDC7-4E01-830A-0F893F2996E3","4072","1434023281","897482","1434023281","897482",NA,"1-19941","The Gallery Cafe","2014-07-11T00:00:00","82","{""address"":""3655 ROSWELL RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30342""}",33.854464933,-84.3826337679999,NA,"FALSE"
"4073","60AD7BAA-066C-4E56-B654-D47898BE84FF","4073","1434023281","897482","1434023281","897482",NA,"1-19941","The Gallery Cafe","2014-01-23T00:00:00","93","{""address"":""3655 ROSWELL RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30342""}",33.854464933,-84.3826337679999,NA,"FALSE"
"4074","8B6A47AA-8A9F-42C6-AC72-8FAB3D70C243","4074","1434023281","897482","1434023281","897482",NA,"FSP-060-000534","The GardenCommunity Smith","2014-07-08T00:00:00","82","{""address"":""866 WEST PEACHTREE ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30308""}",33.778201778,-84.38733357,NA,"FALSE"
"4075","D561E62E-7446-43D4-B920-A34E485555EE","4075","1434023281","897482","1434023281","897482",NA,"FSP-060-000534","The GardenCommunity Smith","2014-01-28T00:00:00","100","{""address"":""866 WEST PEACHTREE ST"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30308""}",33.778201778,-84.38733357,NA,"FALSE"
"4076","304A9C0D-E13A-401F-B01B-132C95F10560","4076","1434023281","897482","1434023281","897482",NA,"2-31791","The Georgian Terrace Hotel  Mims Cafe","2014-01-09T00:00:00","99","{""address"":""659 PEACHTREE ST NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30308""}",33.772327445,-84.384848099,NA,"FALSE"
"4077","FE35554F-7F0C-42CF-99B2-1C8102D26474","4077","1434023281","897482","1434023281","897482",NA,"1-31891","The Georgian Terrace HotelLivingston Restaurant","2014-01-09T00:00:00","94","{""address"":""659 PEACHTREE ST NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30308""}",33.772327445,-84.384848099,NA,"FALSE"
"4078","8E8CBEB8-9DDF-47CF-8A5C-7B878F2CC7E8","4078","1434023281","897482","1434023281","897482",NA,"1-31110","The Gift Mart Kitchen","2014-01-10T00:00:00","95","{""address"":""81 ANDREW YOUNG INTERNATIONAL BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.759718025,-84.390160118,NA,"FALSE"
"4079","3F207A01-894F-4189-8CF1-4F03D68FC95E","4079","1434023281","897482","1434023281","897482",NA,"1-31144","The Gift Mart Level 1 Concession","2014-01-10T00:00:00","100","{""address"":""81 ANDREW YOUNG INTERNATIONAL BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.759718025,-84.390160118,NA,"FALSE"
"4080","E3509258-0E04-472E-BE21-5F4FCEA9EA55","4080","1434023281","897482","1434023281","897482",NA,"1-31145","The Gift Mart Level 3 Concession","2014-01-10T00:00:00","100","{""address"":""81 ANDREW YOUNG INTERNATIONAL BLVD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.759718025,-84.390160118,NA,"FALSE"
"4081","110B143C-FBDD-44D0-934F-62ABD3392B60","4081","1434023281","897482","1434023281","897482",NA,"1-31645","The Gourmet Market","2014-01-10T00:00:00","99","{""address"":""81 ANDREW YOUNG INTERNATIONAL BLVD FL 8TH"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30303""}",33.759718025,-84.390160118,NA,"FALSE"
"4082","B4DCDFF8-31EE-4CE1-B33F-F99DA53AAE62","4082","1434023281","897482","1434023281","897482",NA,"2-31808","The Greater Good","2014-01-28T00:00:00","99","{""address"":""4441 ROSWELL RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30342""}",33.8764372590001,-84.38010185,NA,"FALSE"
"4083","C2CE3334-88F4-4223-B6A1-8F10F15CD0E9","4083","1434023281","897482","1434023281","897482",NA,"(1-3032)","The Green Manor","2014-04-29T00:00:00","96","{""address"":""6400 WESTBROOK ST"",""city"":""UNION CITY"",""state"":""GA"",""zip"":""30291""}",33.5807559840001,-84.551865586,NA,"FALSE"
"4084","384BDDE0-7B79-4E22-94D1-8DA5E7BC8977","4084","1434023281","897482","1434023281","897482",NA,"(1-3032)","The Green Manor","2014-04-22T00:00:00","79","{""address"":""6400 WESTBROOK ST"",""city"":""UNION CITY"",""state"":""GA"",""zip"":""30291""}",33.5807559840001,-84.551865586,NA,"FALSE"
"4085","A5AB92C6-DF06-4DEF-B285-CAF8348376C6","4085","1434023281","897482","1434023281","897482",NA,"(1-3034)","The Heretic","2014-04-08T00:00:00","100","{""address"":""2069 CHESHIRE BRIDGE RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30324""}",33.811945198,-84.3552379129999,NA,"FALSE"
"4086","BF24D7A2-BAA0-41E0-A7B7-253F7F36548F","4086","1434023281","897482","1434023281","897482",NA,"1-30350","The Hil Restaurant  Serenbe","2014-04-08T00:00:00","97","{""address"":""9110 SELBORNE LN STE 110"",""city"":""PALMETTO"",""state"":""GA"",""zip"":""30268""}",33.524938623,-84.7360749969999,NA,"FALSE"
"4087","912E432A-6B08-4F47-9E80-03466F4E157F","4087","1434023281","897482","1434023281","897482",NA,"1-32390","The Hungry Cherub","2014-08-11T00:00:00","96","{""address"":""5780 PEACHTREE DUNWOODY RD"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30342""}",33.912094423,-84.352942834,NA,"FALSE"
"4088","DAECADB5-496C-485C-876F-A795F830BC1A","4088","1434023281","897482","1434023281","897482",NA,"1-21047","The Hungry Cherub","2014-08-20T00:00:00","100","{""address"":""993-C JOHNSON FERRY RD STE 123"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30342""}",33.907812071,-84.355311066,NA,"FALSE"
"4089","9D5F41E7-B003-4018-9E15-0EB421EAFBCA","4089","1434023281","897482","1434023281","897482",NA,"1-21047","The Hungry Cherub","2014-08-11T00:00:00","77","{""address"":""993-C JOHNSON FERRY RD STE 123"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30342""}",33.907812071,-84.355311066,NA,"FALSE"
"4090","B1045998-87E1-4C5D-9CAB-D18E457A8EED","4090","1434023281","897482","1434023281","897482",NA,"FSP-060-001006","The Ink Lounge LLC","2014-06-27T00:00:00","100","{""address"":""1878 PIEDMONT AVE NE"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30324""}",33.8077324560001,-84.366049773,NA,"FALSE"
"4091","21FD351E-62BA-4E18-8854-976F5E0B0A5C","4091","1434023281","897482","1434023281","897482",NA,"FSP-060-001667","The Inner Circle bars5","2014-04-05T00:00:00","98","{""address"":""7490 OLD NATIONAL HWY"",""city"":""ATLANTA"",""state"":""GA"",""zip"":""30349""}",33.5945058930001,-84.468416694,NA,"FALSE"
